case_name,CASE_08
case_title,MOOG Meteorite with SAR-C (external 1200 Wh EPS)
platform_id,PLT-042
payload_id,PAY-015
battery_id,BAT-022
solar_array_id,SOL-019
feasibility_status,Feasible: No
mission_feasibility_status,Failed - Simulation Exception
failed_checks,Payload active power (250.0 W) exceeds platform avg payload power (150.0 W); Payload peak power (4000.0 W) exceeds platform peak payload power (2000.0 W); Payload peak power (4000.0 W) exceeds battery max continuous power (2073.6 W)
missing_parameters,platform.battery_capacity_included_wh; platform.solar_array_power_included_w; platform.payload_volume_l; payload.envelope_volume_l; payload.readout_power_w; payload.pointing_requirements_deg; battery.max_charge_power_w
total_dry_mass_kg,336.5
initial_wet_mass_kg,366.5
final_spacecraft_mass_kg,366.412089728583
propellant_consumed_kg,0.08791027141357093
remaining_propellant_kg,29.912089728586377
total_thruster_operating_time_s,327600.0
total_thruster_cycles,1
simulated_thruster_duty_cycle_pct,20.44943820224719
minimum_altitude_km,101.3717250925978
maximum_altitude_km,272.3464845532967
mean_altitude_km,232.8088786959371
minimum_battery_soc,0.8070175438596491
termination_reason,Simulation Exception
