case_name,CASE_06
case_title,The Frame with Raptor (integrated 1100 Wh EPS)
platform_id,PLT-033
payload_id,PAY-012
battery_id,Integrated
solar_array_id,Integrated
feasibility_status,Feasible: No
mission_feasibility_status,Failed - Simulation Exception
failed_checks,None
missing_parameters,payload.envelope_volume_l; payload.peak_power_w; payload.pointing_requirements_deg; battery.mass_per_module_kg; battery.total_mass_kg; battery.max_charge_power_w; solar_array.mass_per_unit_kg; solar_array.total_mass_kg
total_dry_mass_kg,171.8
initial_wet_mass_kg,191.8
final_spacecraft_mass_kg,191.68021017961615
propellant_consumed_kg,0.11978982038772315
remaining_propellant_kg,19.880210179612206
total_thruster_operating_time_s,446400.0
total_thruster_cycles,1
simulated_thruster_duty_cycle_pct,25.6198347107438
minimum_altitude_km,124.01377871619016
maximum_altitude_km,272.43164298577426
mean_altitude_km,231.33324809243894
minimum_battery_soc,0.8090909090909091
termination_reason,Simulation Exception
