case_name,CASE_02
case_title,SSTL-MICRO with MultiScape200 (external 400 Wh EPS)
platform_id,PLT-017
payload_id,PAY-005
battery_id,BAT-020
solar_array_id,SOL-017
feasibility_status,Feasible: No
mission_feasibility_status,Failed - Simulation Exception
failed_checks,Battery SoC dropped below min limit (73.0%) during cycle execution
missing_parameters,platform.battery_capacity_included_wh; platform.solar_array_power_included_w; platform.pointing_accuracy_deg; payload.readout_power_w; payload.peak_power_w; payload.pointing_requirements_deg; battery.max_charge_power_w
total_dry_mass_kg,56.42
initial_wet_mass_kg,66.42
final_spacecraft_mass_kg,66.35392238939949
propellant_consumed_kg,0.0660776106009698
remaining_propellant_kg,9.93392238939903
total_thruster_operating_time_s,129600.0
total_thruster_cycles,36
simulated_thruster_duty_cycle_pct,31.53409090909091
minimum_altitude_km,108.80813565028494
maximum_altitude_km,271.2205888635601
mean_altitude_km,227.92049859343703
minimum_battery_soc,0.0
termination_reason,Simulation Exception
